146	J2330-0844	23:30:51.34	-08:44:56.8	2000	OMM-15C-01
147	J2331-2559	23:31:48.31	-25:59:57.3	2000	OMM-15C-01
148	CWDJ2335+0142	23:35:31.56	+01:42:19.7	2000	OMM-15C-01
149	BYW0338-1716	03:38:36.68	-17:16:12.1	2000	OMM-18B-03
150	BYW0546-0709	05:46:07.12	-07:09:02.0	2000	OMM-18B-03
151	BYW0647-1600	06:47:49.83	-16:00:22.4	2000	OMM-18B-03
152	BYW0959+3655	09:59:23.921	+36:55:55.10	2000	OMM-18B-03
153	BYW1012+3007	10:12:14.023	+30:07:40.92	2000	OMM-18B-03
154	BYW1057+4620	10:57:17.200	+46:20:52.76	2000	OMM-18B-03
155	BYW1521+1757	15:21:48.788	+17:57:20.90	2000	OMM-18B-03
156	SH2-155	22:57:54.0	+62:31:06.00	2000	OMM-20C-01
157	LP261-75	09:51:05.0	+35:58:09.0	2000	OMM-21A-02
158	NGC2071	05:47:09.93	+00:18:00.00	2000	OMM-21B-01
159	NGC2170	06:07:55.5	-06:19:50.0	2000	OMM-21B-01
160	NGC7129	21:42:52.83	+66:06:27.75	2000	OMM-21B-01
161	NGC7419	22:54:21.71	+60:48:49.73	2000	OMM-21B-01
162	NGC1931	05:31:43.23	+34:14:55.37	2000	OMM-21C-05
163	NGC1999	05:36:58.12	-06:38:47.82	2000	OMM-21C-05
164	SH2-235	05:41:06.04	+35:50:23.28	2000	OMM-21C-05
165	M58_pos1	12:37:53.55	+11:51:35.05	2000	OMM-22A-01
166	M58_pos2	12:37:32.45	+11:51:32.42	2000	OMM-22A-01
167	M58_pos3	12:37:53.66	+11:46:21.92	2000	OMM-22A-01
168	M58_pos4	12:37:32.57	+11:46:20.30	2000	OMM-22A-01
